,zpid,homeStatus,city,homeType,bathrooms,bedrooms,isPremierBuilder,livingArea,zestimate,zipcode,longitude,latitude,abbreviatedAddress,datePostedString,dateSoldString,favoriteCount,pageViewCount,lastSoldPrice,livingAreaValue,livingAreaUnitsShort,lotAreaValue,lotAreaUnits,monthlyHoaFee,price,newConstructionType,yearBuilt,description,pricePerSquareFoot,fireplaces,garageSpaces,hasView,propertyCondition,sewer,stories,subdivisionName,taxAnnualAmount,elementarySchool,middleSchool,highSchool
1690,48725791,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,3.0,4.0,False,2600.0,2014500.0,98112,-122.31025,47.632626,1509 17th Avenue E,2023-06-27,2023-06-30,1,13,1876000,2600,sqft,4761.108,Square Feet,,1876000,,1901,"Rumored to have been the first home built on the block, this 1901 Craftsman radiates charm and curb appeal. The original windows have been restored with double-paned glass, bringing an abundance of light into the living and dining rooms- already highlighted by soaring ceilings and millwork. Upstairs, 3 bedrooms & a full bathroom provide plenty of space, while the finished basement w/ 3/4 bathroom adds valuable flexibility. Lush gardens, raised beds and a sprawling freeform Flagstone patio create a peaceful respite from city life. Pick fresh flowers, herbs and vegetables and deliver right into the mudroom sink. Enjoy the central location, ideally positioned between Volunteer and Interlaken Parks, with cafes, restaurants, and shops nearby.",631,1,1,True,Good,Sewer Connected,2,Capitol Hill,12244,6,3,7
1691,48926972,RECENTLY_SOLD,Seattle,CONDO,1.0,2.0,False,934.0,756400.0,98102,-122.32424,47.623505,505 Belmont Ave E APT 906,,2023-06-30,0,2,675000,934,sqft,0.6379706152433425,Acres,46,675000,,1962,"Panoramic city/mountain/sound views! Huge glass sliding doors open onto large deck. Updated kitchen features granite countertops and Sub-zero fridge and 2 freezer drawers that match cabinetry. Walk-in storge room includes built-in desk! Extra storage unit in garage. Community lounge and pool area with BBQ are perfect for entertaining! Close to local restaurants, grocery stores, gyms, bars and parks. New flooring will make this unit unbeatable! 20lb pet restriction.",631,,,True,,,,,7282,,3,7
1692,48930197,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,2.0,3.0,False,2240.0,1815300.0,98112,-122.30829,47.624577,602 18th Ave E,,2023-06-30,0,6,1775000,2240,sqft,6120.0,Square Feet,,1775000,,1900,"Romantic Craftsman bathed in natural light, surrounded by lush specimen plantings that provide beautiful garden outlooks from every window. Thoughtful updates provide best of todays functionality & energy efficiency yet maintain the detail & integrity of original design. Large airy rooms, open circular floorplan. Well planned media lounge integrates beautifully w/blt-in work spaces & Murphy guest accommodations. Private back yard haven w/hot tub & play structure. Wonderful home; great location.",631,,,True,,,,,17072,6,3,7
1693,63336120,RECENTLY_SOLD,Seattle,CONDO,2.0,3.0,False,1711.0,979100.0,98102,-122.32751,47.622967,311 E Republican Street UNIT 601,2023-06-20,2023-06-30,0,18,850000,1711,sqft,,sqft,1381,850000,,2003,"Rare two-level penthouse at the Highmark Condos on Capitol Hill!  Million-dollar views of Seattle''s everchanging skyscapes, the Space Needle, Lake Union + the Olympics!  3 bedrooms+ den/office, 3 baths, and soaring ceilings. Drenched in natural light! Hardwood floors throughout. ''Great room'' features granite + stainless kitchen, massive windows and fireplace. A/C too! Two secure parking spaces + extra storage, too.  Head out the door and walk to all kinds of great dining, shopping, galleries, parks/outdoor activities. Prime Cap Hill location with, did we mention, amazing views! Live your best ''City Life''!",631,,2,True,,,2,Capitol Hill,7448,,3,7
1694,2068251883,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,500.0,308000.0,98102,-122.326225,47.622314,408 Bellevue Avenue E UNIT 304,2023-06-16,2023-06-30,0,3,290000,500,sqft,,sqft,389,290000,,1929,"Welcome to this 1929 classic building, the Tulane Co-op.  South facing, top-floor home with beautiful wood floors, painted trim & crown molding, leaded glass doors plus insulated double-hung wood windows. Open & updated kitchen features butcher block countertops, tile backsplash and SubZero refrigerator & freezer.  Fresh interior paint & new light fixtures throughout. Portable AC unit included. Storage locker plus bike storage, conference & laundry rooms.  Quaint landscaped gardens show pride of ownership from fellow owners. Monthly fees:$389 (WSG+Heat/Hot Water, Insurance) + $227 (prop taxes). Newer roof. Central location, close to shopping, light rail & restaurants. Zone parking permits available from city.  A wonderful co-op community.",631,,,False,,,,Capitol Hill,2724,,3,7
1695,2061469875,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,1252.0,961300.0,98112,-122.31231,47.633453,1538 15th Avenue E,2023-05-17,2023-06-29,0,1,905000,1252,sqft,675.18,Square Feet,,905000,,2022,"Immerse yourself in luxury living in an incredible location at Grandview Townhomes! Take in the breathtaking views from your private rooftop deck, considered by many to be the ""best views in Seattle"". These homes are located just steps away from beautiful Volunteer Park with its conservatory, fields, playground area, and famously gorgeous landscape. Each home has its own private garage- offering convenience and security for your own peace of mind. Easily accessible to I5, I405 and downtown, making your daily commute a breeze. Don''t miss your chance to be a part of this one-of-a-kind luxury community! *Special builder concession applies on this home, inquire with your broker for more details!**",631,,1,True,Very Good,Sewer Connected,,Capitol Hill,7663,6,3,7
1696,2062725000,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,1242.0,942500.0,98112,-122.31231,47.633522,1542 15th Avenue E,2023-04-30,2023-06-29,0,2,887300,1242,sqft,522.72,Square Feet,,887300,,2022,"Immerse yourself in luxury living in an incredible location at Grandview Townhomes! With stunning views of the Cascades and Lake Washington, these sophisticated and spacious homes are the picture of classic and chic. Take in the breathtaking views from your private rooftop deck, considered by many to be the ""best views in Seattle"". These homes are located just steps away from beautiful Volunteer Park with its conservatory, fields, playground area, and famously gorgeous landscape. Each home has its own private garage- offering convenience and security for your own peace of mind. Easily accessible to I5, I405 and downtown, making your daily commute a breeze. Don''t miss your chance to be a part of this one-of-a-kind luxury community!",631,,1,True,Very Good,Sewer Connected,,Capitol Hill,,6,3,7
1697,49050652,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,645.0,404900.0,98122,-122.31467,47.61812,1815 14th Avenue UNIT 3,2023-07-04,2023-06-28,0,2,377000,645,sqft,,sqft,449,377000,,1980,"Move-in ready 1-bed condo with parking located in the heart of Capitol Hill. Enjoy the warmth and brightness of this inviting space, featuring new flooring and fresh paint throughout. The condo also boasts a brand-new full-size washer and dryer, a private deck, storage room big enough for a bike, as well as ample cabinet and counter space in the kitchen. Minutes from the Capitol Hill Light Rail Station, this ground-floor unit offers accessibility for any stage of life. Leave your car parked in its dedicated space and explore the vibrant shops, restaurants, pubs, and parks that Capitol Hill has to offer. With no rental cap, this condo welcomes investors and provides homeowners with the option of a fantastic investment property.Walk score 95!",631,1,,True,,,1,Capitol Hill,3315,,3,7
1698,72500880,RECENTLY_SOLD,Seattle,CONDO,1.0,,False,530.0,403200.0,98122,-122.32415,47.6158,1610 Belmont Ave #126,,2023-06-26,0,1,375000,530,sqft,0.7842516069788797,Acres,,375000,,2001,"1610 Belmont Ave #126, Seattle, WA 98122 is a condo home that contains 530 sq ft and was built in 2001. It contains 1 bathroom. This home last sold for $375,000 in June 2023. 
 
The Zestimate for this house is $403,200. The Rent Zestimate for this home is $1,020/mo. ",631,,,True,,,,,3228,,3,7
1699,2111850254,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,530.0,398500.0,98122,-122.32415,47.6158,1620 Belmont Avenue UNIT 126,2023-05-10,2023-06-26,0,3,375000,530,sqft,,sqft,375,375000,,2005,"Welcome to your new home in the vibrant Pike Pine Corridor! This large open 1-bedroom is perfect for those who want to live in the heart of the city. Enjoy your private access and patio, fresh paint interior, and beautiful bamboo floors. Plus, you'll have secure parking and en-suite washer/dryer. Take advantage of amazing building amenities, including an updated 24-hour gym, owner's WIFI lounge, business center, and large city view rooftop deck with BBQ's and ample seating for parties and socials. Conveniently located steps away from Amazon campus, downtown, restaurants, Capitol Hill nightlife, and light rail. This is city living at its best. Don't miss out on this incredible opportunity!",631,,1,True,,,1,Capitol Hill,2719,,3,7
1700,2146171337,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,635.0,326900.0,98102,-122.32493,47.62018,214 Summit Avenue E UNIT 307,2023-05-21,2023-06-26,0,4,308000,635,sqft,,sqft,588,308000,,1917,"Welcome to the heart of Capitol Hill! The super charming & classic Los Angeles co-op building is a must see. This unit is lovely and bright with updated hardwood floors, an exposed brick wall and a living room that overlooks the community p-patch as well as the city. Beautiful French doors lead to the bedroom with a roomy closet (which could be used as a small office!). Reliable HOA/sound finances, no upcoming assessments. New (2020) roof, friendly board members. HOA dues cover property taxes, ins and utilities.  Storage, laundry and bike storage in basement. Pets welcome! So close to light rail, South Lake Union, Volunteer Park, amazing cafes/restaurants, and so much more! Did I mention the property taxes are included in the monthly dues?",631,,,True,,,,Capitol Hill,,,3,7
1701,48725685,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,4.0,5.0,False,3140.0,2579400.0,98112,-122.30517,47.62567,715 21st Avenue E,2023-06-20,2023-06-23,0,13,2400000,3140,sqft,5749.92,Square Feet,,2400000,,1907,"Move-in ready American Foursquare completely reimagined for our modern world, settled in on a quiet tree lined street. Totally renovated while preserving the greatest portions of the original home. Now completely modernized & future proofed. Five full bedrooms & three full bathrooms accommodate everyone including separate downstairs ADU w/ full kitchen, bedroom, & bath. Chefs kitchen w/ commercial grade appliances, in-kitchen breakfast nook + large formal dining room. Huge back deck for entertaining or dining al fresco. Mature, low maintenance garden in front + level grass yard in back. Private gated parking + covered garage w/ car charger. Quiet parklike Holy Names Academy across the street, coffee, restaurants, & shops only blocks away!",631,1,1,True,Very Good,Sewer Connected,2,Capitol Hill,14698,6,3,7
1702,48930317,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,1.0,2.0,False,1540.0,1008400.0,98112,-122.31035,47.621944,351 17th Ave E,,2023-06-23,0,6,550000,1540,sqft,2500.0,Square Feet,,550000,,1905,"351 17th Ave E, Seattle, WA 98112 is a single family home that contains 1,540 sq ft and was built in 1905. It contains 2 bedrooms and 1 bathroom. This home last sold for $550,000 in June 2023. 
 
The Zestimate for this house is $1,008,400. The Rent Zestimate for this home is $3,558/mo. ",631,,,False,,,,,7686,6,3,7
1703,48819610,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,634.0,440700.0,98102,-122.32369,47.62059,232 Belmont Avenue E UNIT 402,2023-07-18,2023-06-22,0,1,410000,634,sqft,,sqft,474,410000,,1994,"Live Luxuriously in this Capitol Hill Condo! Step inside to find a thoughtfully designed layout featuring modern conveniences such as a gas fireplace, a washer/dryer, a private balcony, and a walk-in closet. Prepare meals in the updated kitchen with beautiful finishes, stainless steel appliances, and ample counter space. Enjoy views of the Puget Sound, Space Needle, Seattle Skyline, and the Olympic Mountains from the stunning rooftop deck. The gated parking and storage unit add extra convenience to this home. It's situated in the heart of Capitol Hill with easy access to public transit and highways for your convenience! Come explore all this neighborhood has to offer - restaurants, markets, cafes, gyms, and much more just outside your door!",631,1,1,True,,,1,Capitol Hill,3473,,3,7
1704,88875121,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,900.0,597000.0,98102,-122.32622,47.62662,752 Bellevue Avenue E UNIT 107,2023-06-14,2023-06-22,0,5,555000,900,sqft,0.35259999999999997,Acres,587,555000,,1956,"This 2 bedroom, 2 bathroom condo is conveniently located in the heart of North Capitol Hill and is the perfect blend of modern convenience and cozy comfort. The living area is spacious, providing ample space to relax, dine, or entertain guests. The wraparound deck provides a private, serene outdoor escape in the city. The primary bedroom has an en-suite bathroom, and the second bedroom is perfect for guests or can be used as a home office/workout space. New floors, updated bathrooms, and fresh paint throughout. This condo also comes with one large, dedicated parking spot in a secure lot. Located in a quiet and friendly neighborhood, this home is just minutes from local shops, restaurants, and parks, making it the ideal place to call home.",631,,,True,,,,North Capitol Hill,4285,,3,7
1705,49051602,RECENTLY_SOLD,Seattle,CONDO,2.0,3.0,False,1560.0,887100.0,98102,-122.3275,47.621403,320 Melrose Avenue E UNIT 704,2023-05-31,2023-06-19,0,5,915000,1560,sqft,0.3308,Acres,980,915000,,1966,"This stunning penthouse condo is so spacious, it lives like a rambler. Conveniently located near I-5 access, this view penthouse has it all. A heat pump provides central heat for cosy winters and AC cools down hot summer days. The enclosed balcony is a great place to enjoy the views while high quality window enclosure keeps things quiet and peaceful inside. With an expansive living room, the music lover can comfortably fit a grand piano and full set of furniture. There is plenty of storage including a separate storage room and covered parking space. A fresh coat of paint makes this beauty a turn-key home.",631,,,True,,,1,Capitol Hill,6493,,3,7
1706,48819602,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,634.0,430300.0,98102,-122.32369,47.62059,232 Belmont Avenue E UNIT 302,2022-07-09,2023-06-16,0,6,400000,634,sqft,,sqft,474,400000,,1994,"Enjoy life’s best moments in this enviable location nestled on a quiet tree-lined street of Capitol Hill- The Garden Court on Belmont. Live in comfort in this pristine home of timeless design complete with your own private balcony, cozy gas fireplace, in-unit washer & dryer, newer ss appliances and carpet. Primary with walk-in closet, fresh paint throughout and 1 car parking in controlled access garage. Ascend to the rooftop deck for relaxing moments or gatherings while taking in the sensational views of the city, Space Needle, Puget Sound, the Olympic Mountains and beyond. All this just moments from the best of Capitol Hill eateries, coffee, shopping, light rail and access to downtown and freeways.",631,1,1,True,,,1,Capitol Hill,3455,,3,7
